"Count of Vehicles by Make ,Body Type and Colour as at  30th June 2020",,,,
MAKE_DESC,BODY_TYPE_DESC,YEAR_OF_MANUFACTURE,COLOUR_DESC,TOTAL
HOLDEN,UTILITY,2015,YELLOW,2
HOLDEN,UTILITY,2016,BLACK,154
HOLDEN,UTILITY,2016,BLUE,78
HOLDEN,UTILITY,2016,BROWN,8
HOLDEN,UTILITY,2016,GREEN,16
HOLDEN,UTILITY,2016,GREY,217
HOLDEN,UTILITY,2016,ORANGE,24
HOLDEN,UTILITY,2016,RED,153
HOLDEN,UTILITY,2016,SILVER,156
HOLDEN,UTILITY,2016,WHITE,902
HOLDEN,UTILITY,2016,YELLOW,1
HOLDEN,UTILITY,2017,BLACK,140
HOLDEN,UTILITY,2017,BLUE,63
HOLDEN,UTILITY,2017,BROWN,12
HOLDEN,UTILITY,2017,GREEN,14
HOLDEN,UTILITY,2017,GREY,281
HOLDEN,UTILITY,2017,ORANGE,17
HOLDEN,UTILITY,2017,RED,129
HOLDEN,UTILITY,2017,SILVER,149
HOLDEN,UTILITY,2017,WHITE,930
HOLDEN,UTILITY,2018,BLACK,99
HOLDEN,UTILITY,2018,BLUE,73
HOLDEN,UTILITY,2018,BROWN,5
HOLDEN,UTILITY,2018,GREY,193
HOLDEN,UTILITY,2018,ORANGE,31
HOLDEN,UTILITY,2018,RED,59
HOLDEN,UTILITY,2018,SILVER,94
HOLDEN,UTILITY,2018,WHITE,759
HOLDEN,UTILITY,2019,BLACK,86
HOLDEN,UTILITY,2019,BLUE,68
HOLDEN,UTILITY,2019,GREY,154
HOLDEN,UTILITY,2019,ORANGE,51
HOLDEN,UTILITY,2019,RED,56
HOLDEN,UTILITY,2019,SILVER,92
HOLDEN,UTILITY,2019,WHITE,722
HOLDEN,UTILITY,2020,BLACK,12
HOLDEN,UTILITY,2020,BLUE,8
HOLDEN,UTILITY,2020,GREY,16
HOLDEN,UTILITY,2020,ORANGE,6
HOLDEN,UTILITY,2020,RED,5
HOLDEN,UTILITY,2020,SILVER,9
HOLDEN,UTILITY,2020,WHITE,81
HOLDEN,VAN VEHICLE,1954,GREEN,1
HOLDEN,VAN VEHICLE,1955,GREEN,1
HOLDEN,VAN VEHICLE,1957,BLUE,1
HOLDEN,VAN VEHICLE,1962,GREY,1
HOLDEN,VAN VEHICLE,1966,BLUE,1
HOLDEN,VAN VEHICLE,1966,WHITE,1
HOLDEN,VAN VEHICLE,1968,CREAM,1
HOLDEN,VAN VEHICLE,1968,WHITE,1
HOLDEN,VAN VEHICLE,1970,BEIGE,1
HOLDEN,VAN VEHICLE,1970,WHITE,1
HOLDEN,VAN VEHICLE,1972,WHITE,1
HOLDEN,VAN VEHICLE,1975,WHITE,1
HOLDEN,VAN VEHICLE,1976,RED,2
HOLDEN,VAN VEHICLE,1977,GREEN,1
HOLDEN,VAN VEHICLE,1977,WHITE,1
HOLDEN,VAN VEHICLE,1978,BLUE,1
HOLDEN,VAN VEHICLE,1978,ORANGE,1
HOLDEN,VAN VEHICLE,1979,RED,1
HOLDEN,VAN VEHICLE,1979,WHITE,2
HOLDEN,VAN VEHICLE,1980,RED,1
HOLDEN,VAN VEHICLE,1981,BLUE,1
HOLDEN,VAN VEHICLE,1982,GREEN,1
HOLDEN,VAN VEHICLE,1995,WHITE,2
HOLDEN,VAN VEHICLE,1996,WHITE,1
HOLDEN,VAN VEHICLE,1997,RED,2
HOLDEN,VAN VEHICLE,1997,WHITE,4
HOLDEN,VAN VEHICLE,1998,RED,1
HOLDEN,VAN VEHICLE,1998,WHITE,4
HOLDEN,VAN VEHICLE,1999,RED,1
HOLDEN,VAN VEHICLE,1999,WHITE,7
HOLDEN,VAN VEHICLE,2000,WHITE,5
HOLDEN,VAN VEHICLE,2001,BLUE,1
HOLDEN,VAN VEHICLE,2001,WHITE,4
HOLDEN,VAN VEHICLE,2002,WHITE,7
HOLDEN,VAN VEHICLE,2003,SILVER,7
HOLDEN,VAN VEHICLE,2003,WHITE,19
HOLDEN,VAN VEHICLE,2004,PURPLE,1
HOLDEN,VAN VEHICLE,2004,SILVER,6
HOLDEN,VAN VEHICLE,2004,WHITE,26
HOLDEN,VAN VEHICLE,2005,SILVER,8
HOLDEN,VAN VEHICLE,2005,WHITE,19
HOLDEN,VAN VEHICLE,2006,SILVER,3
HOLDEN,VAN VEHICLE,2006,WHITE,24
HOLDEN,VAN VEHICLE,2007,SILVER,4
HOLDEN,VAN VEHICLE,2007,WHITE,25
HOLDEN,VAN VEHICLE,2008,SILVER,1
HOLDEN,VAN VEHICLE,2008,WHITE,24
HOLDEN,VAN VEHICLE,2009,WHITE,22
HOLDEN,VAN VEHICLE,2010,SILVER,4
HOLDEN,VAN VEHICLE,2010,WHITE,29
HOLDEN,VAN VEHICLE,2011,ARTWORK,1
HOLDEN,VAN VEHICLE,2011,SILVER,2
HOLDEN,VAN VEHICLE,2011,WHITE,22
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1900,BLUE,4
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1900,BROWN,2
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1900,CREAM,2
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1900,GREEN,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1900,WHITE,3
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1960,GREY,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1964,GREY,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1967,RED,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1968,BLUE,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1968,BROWN,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1968,CREAM,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1968,GREEN,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1968,WHITE,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1969,BROWN,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1969,GREEN,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1970,BLACK,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1970,BROWN,2
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1970,WHITE,2
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1971,WHITE,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1972,BLUE,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1972,WHITE,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1973,BLUE,2
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1973,BROWN,2
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1973,GREEN,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1973,WHITE,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1974,BROWN,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1974,CREAM,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1974,GREEN,3
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1974,GREY,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1974,SILVER,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1974,WHITE,5
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1975,BLACK,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1975,BLUE,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1975,BROWN,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1975,CREAM,2
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1975,GREEN,2
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1975,RED,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1975,SILVER,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1975,WHITE,5
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1976,BLUE,4
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1976,BROWN,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1976,CREAM,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1976,GOLD,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1976,WHITE,10
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1976,YELLOW,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1977,BLUE,3
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1977,CREAM,2
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1977,GREEN,2
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1977,RED,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1977,WHITE,5
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1977,YELLOW,2
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1978,BLUE,4
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1978,CREAM,4
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1978,GREY,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1978,WHITE,3
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1979,BLUE,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1979,BROWN,2
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1979,CREAM,2
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1979,GOLD,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1979,GREEN,2
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1979,GREY,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1979,ORANGE,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1979,SILVER,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1979,WHITE,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1980,BLUE,6
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1980,BROWN,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1980,CREAM,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1980,GOLD,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1980,MAROON,2
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1980,WHITE,6
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1980,YELLOW,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1981,BLUE,7
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1981,GREY,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1981,WHITE,2
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1982,BLACK,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1982,BLUE,3
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1982,BROWN,2
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1982,FAWN,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1982,GREEN,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1982,RED,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1982,WHITE,3
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1983,BROWN,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1983,GOLD,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1983,GREEN,2
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1983,WHITE,2
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1984,BLUE,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1988,CREAM,1
HOLDFAST,ANIMAL TRANSPORTER TRAILER,1988,WHITE,1
HOLDFAST,BOAT TRAILER,1900,GREY,1
HOLDFAST,BOAT TRAILER,1970,GREY,1
HOLDFAST,BOAT TRAILER,1979,GREY,1
HOLDFAST,BOAT TRAILER,1979,RED,1
HOLDFAST,BOAT TRAILER,1980,SILVER,1
HOLDFAST,BOAT TRAILER,1981,GREY,1
HOLDFAST,BOAT TRAILER,1988,SILVER,1
HOLDFAST,CARAVAN,1983,WHITE,1
HOLDFAST,NOT RECORDED-COMM TRL,1900,CREAM,1
HOLDFAST,NOT RECORDED-COMM TRL,1900,WHITE,2
HOLDFAST,NOT RECORDED-COMM TRL,1969,WHITE,1
HOLDFAST,NOT RECORDED-COMM TRL,1970,CREAM,1
HOLDFAST,NOT RECORDED-COMM TRL,1974,WHITE,1
HOLDFAST,NOT RECORDED-COMM TRL,1978,FAWN,1
HOLDFAST,NOT RECORDED-COMM TRL,1978,GREEN,1
HOLDFAST,NOT RECORDED-COMM TRL,1978,PURPLE,1
HOLDFAST,NOT RECORDED-COMM TRL,1980,BLUE,1
HOLDFAST,NOT RECORDED-COMM TRL,1980,CREAM,1
HOLDFAST,NOT RECORDED-COMM TRL,1981,BLUE,1
HOLDFAST,NOT RECORDED-COMM TRL,1982,BLUE,1
HOLDFAST,NOT RECORDED-COMM TRL,1982,WHITE,1
HOLDFAST,NOT RECORDED-COMM TRL,1983,BLUE,1
HOLDFAST,NOT RECORDED-COMM TRL,1983,CREAM,1
HOLDFAST,SEDAN,2008,WHITE,1
HOLDFAST,STATION WAGON,2013,YELLOW,1
HOLDFAST,TRAILER,1900,BLACK,1
HOLDFAST,TRAILER,1900,BLUE,2
HOLDFAST,TRAILER,1900,BROWN,1
HOLDFAST,TRAILER,1900,GREEN,1
HOLDFAST,TRAILER,1900,RED,1
HOLDFAST,TRAILER,1900,SILVER,1
HOLDFAST,TRAILER,1950,ORANGE,1
HOLDFAST,TRAILER,1959,BLUE,1
HOLDFAST,TRAILER,1965,GREEN,1
HOLDFAST,TRAILER,1965,GREY,1
HOLDFAST,TRAILER,1967,BLACK,1
HOLDFAST,TRAILER,1967,BROWN,1
HOLDFAST,TRAILER,1968,GREY,1
HOLDFAST,TRAILER,1970,BLACK,1
HOLDFAST,TRAILER,1970,GREEN,2
HOLDFAST,TRAILER,1972,BLUE,1
HOLDFAST,TRAILER,1972,BROWN,1
HOLDFAST,TRAILER,1972,GREEN,1
HOLDFAST,TRAILER,1972,GREY,1
HOLDFAST,TRAILER,1974,BLUE,2
HOLDFAST,TRAILER,1974,CREAM,1
HOLDFAST,TRAILER,1974,GREEN,1
HOLDFAST,TRAILER,1975,BLUE,2
HOLDFAST,TRAILER,1975,GREY,1
HOLDFAST,TRAILER,1976,BLUE,1
HOLDFAST,TRAILER,1976,GREY,1
HOLDFAST,TRAILER,1976,WHITE,1
HOLDFAST,TRAILER,1977,FAWN,1
HOLDFAST,TRAILER,1978,BLACK,1
HOLDFAST,TRAILER,1978,BLUE,2
HOLDFAST,TRAILER,1978,YELLOW,1
HOLDFAST,TRAILER,1979,BLUE,2
HOLDFAST,TRAILER,1980,BLUE,1
HOLDFAST,TRAILER,1980,BROWN,1
HOLDFAST,TRAILER,1980,GREEN,1
HOLDFAST,TRAILER,1980,GREY,1
HOLDFAST,TRAILER,1980,WHITE,1
HOLDFAST,TRAILER,1981,GREEN,2
HOLDFAST,TRAILER,1982,BLUE,1
HOLDFAST,TRAILER,1983,BLUE,1
HOLDFAST,TRAILER,1983,SILVER,1
HOLDFAST,TRAILER,1983,WHITE,1
HOLDFAST,TRAILER,1984,BLUE,1
HOLDFAST,TRAILER,1984,BROWN,1
HOLDFAST,TRAILER,1985,SILVER,1
HOLDFAST,TRAILER,1986,BLUE,2
HOLDFAST,TRAILER,1986,GREEN,1
HOLDFAST,TRAILER,1987,BLUE,1
HOLDFAST,TRAILER,1987,GREY,1
HOLDFAST,TRAILER,1987,RED,1
HOLDFAST,TRAILER,1988,BLACK,1
HOLDFAST,TRAILER,1988,BLUE,2
HOLDFAST,TRAILER,1988,GREEN,1
HOLDFAST,TRAILER,1988,RED,1
HOLDFAST,TRAILER,1989,BROWN,1
HOLDFAST,TRAILER,1990,SILVER,2
HOLDFAST,TRAILER,1993,BLUE,1
HOLDFAST,TRAILER,1999,BLUE,1
HOLDFAST,TRAILER,2014,SILVER,1
HOLDFAST,TRAILER,2015,SILVER,2
HOLDFAST,TRAILER,2016,SILVER,1
HOLLIS ENG,BOAT TRAILER,1984,SILVER,1
HOLLIS ENG,SEMI TRAILER,1990,RED,1
HOLLIS ENG,TRAILER,1987,BLUE,2
HOLLIS ENG,TRAILER,1987,RED,1
HOLLIS ENG,TRAILER,1995,RED,1
HOLLIS ENG,TRAILER,1998,YELLOW,1
HOLLIS ENG,TRAILER,2000,BLUE,1
HOLLIS ENG,TRAILER,2004,GREEN,1
HOLLIS ENG,UTILITY,2016,SILVER,1
HOLMWOOD,BOAT TRAILER,1978,GREY,1
HOLMWOOD,BOAT TRAILER,1980,GREY,1
HOLMWOOD,BOAT TRAILER,1985,SILVER,1
HOLMWOOD,BOAT TRAILER,1990,BLUE,1
HOLMWOOD,BOAT TRAILER,2003,SILVER,1
HOLMWOOD,DOG TRAILER,1994,WHITE,1
HOLMWOOD,DOG TRAILER,2003,GREY,1
HOLMWOOD,DOG TRAILER,2003,WHITE,1
HOLMWOOD,DOG TRAILER,2017,SILVER,1
HOLMWOOD,INDUSTRIAL TRAILER,2005,GREEN,1
HOLMWOOD,LEAD TRAILER,1996,WHITE,1
HOLMWOOD,LEAD TRAILER,1998,WHITE,1
HOLMWOOD,LEAD TRAILER,2004,WHITE,1
HOLMWOOD,LEAD TRAILER,2006,WHITE,1
HOLMWOOD,LEAD TRAILER,2012,GREY,1
HOLMWOOD,LEAD TRAILER,2013,GREY,1
HOLMWOOD,LEAD TRAILER,2013,SILVER,1
HOLMWOOD,SEMI TRAILER,1989,RED,1
HOLMWOOD,SEMI TRAILER,1989,WHITE,1
HOLMWOOD,SEMI TRAILER,1990,WHITE,3
HOLMWOOD,SEMI TRAILER,1995,RED,1
HOLMWOOD,SEMI TRAILER,1996,SILVER,1
HOLMWOOD,SEMI TRAILER,1996,WHITE,1
HOLMWOOD,SEMI TRAILER,1999,WHITE,1
HOLMWOOD,SEMI TRAILER,2000,WHITE,1
HOLMWOOD,SEMI TRAILER,2002,WHITE,1
HOLMWOOD,SEMI TRAILER,2003,SILVER,1
HOLMWOOD,SEMI TRAILER,2003,WHITE,1
HOLMWOOD,SEMI TRAILER,2004,SILVER,2
HOLMWOOD,SEMI TRAILER,2004,WHITE,1
HOLMWOOD,SEMI TRAILER,2006,SILVER,1
HOLMWOOD,SEMI TRAILER,2006,WHITE,2
HOLMWOOD,SEMI TRAILER,2007,WHITE,1
HOLMWOOD,SEMI TRAILER,2008,SILVER,1
HOLMWOOD,SEMI TRAILER,2009,SILVER,1
HOLMWOOD,SEMI TRAILER,2009,WHITE,2
HOLMWOOD,SEMI TRAILER,2011,SILVER,1
HOLMWOOD,SEMI TRAILER,2012,GREY,1
HOLMWOOD,SEMI TRAILER,2013,SILVER,1
HOLMWOOD,SEMI TRAILER,2014,GREEN,2
HOLMWOOD,SEMI TRAILER,2014,WHITE,1
HOLMWOOD,SEMI TRAILER,2015,WHITE,3
HOLMWOOD,TANKER TRAILER,1988,SILVER,1
HOLMWOOD,TANKER TRAILER,1989,WHITE,1
HOLMWOOD,TANKER TRAILER,1991,WHITE,1
HOLMWOOD,TANKER TRAILER,1993,RED,1
HOLMWOOD,TANKER TRAILER,1994,SILVER,2
HOLMWOOD,TANKER TRAILER,1994,WHITE,1
HOLMWOOD,TANKER TRAILER,1995,SILVER,1
HOLMWOOD,TANKER TRAILER,1996,SILVER,1
HOLMWOOD,TANKER TRAILER,1997,SILVER,2
HOLMWOOD,TANKER TRAILER,1997,WHITE,2
HOLMWOOD,TANKER TRAILER,1998,SILVER,1
HOLMWOOD,TANKER TRAILER,1999,RED,1
HOLMWOOD,TANKER TRAILER,1999,SILVER,1
HOLMWOOD,TANKER TRAILER,2000,SILVER,2
HOLMWOOD,TANKER TRAILER,2000,WHITE,1
HOLMWOOD,TANKER TRAILER,2001,SILVER,1
HOLMWOOD,TANKER TRAILER,2003,SILVER,1
HOLMWOOD,TANKER TRAILER,2003,WHITE,2
HOLMWOOD,TANKER TRAILER,2004,BLUE,1
HOLMWOOD,TANKER TRAILER,2004,WHITE,2
HOLMWOOD,TANKER TRAILER,2005,WHITE,1
HOLMWOOD,TANKER TRAILER,2006,WHITE,2
HOLMWOOD,TANKER TRAILER,2007,SILVER,6
HOLMWOOD,TANKER TRAILER,2007,WHITE,2
HOLMWOOD,TANKER TRAILER,2008,SILVER,3
HOLMWOOD,TANKER TRAILER,2008,WHITE,3
HOLMWOOD,TANKER TRAILER,2009,SILVER,1
HOLMWOOD,TANKER TRAILER,2009,WHITE,1
HOLMWOOD,TANKER TRAILER,2010,SILVER,1
HOLMWOOD,TANKER TRAILER,2010,WHITE,1
HOLMWOOD,TANKER TRAILER,2012,WHITE,1
HOLMWOOD,TANKER TRAILER,2013,WHITE,5
HOLMWOOD,TANKER TRAILER,2014,GREEN,2
HOLMWOOD,TANKER TRAILER,2015,WHITE,7
HOLMWOOD,TANKER TRAILER,2016,WHITE,1
HOLMWOOD,TRAILER,1980,BLUE,1
HOLMWOOD,TRAILER,1980,BROWN,1
HOLMWOOD,TRAILER,1981,SILVER,1
HOLMWOOD,TRAILER,1984,SILVER,1
HOLMWOOD,TRAILER,1985,BROWN,2
HOLMWOOD,TRAILER,1991,SILVER,1
HOLMWOOD,TRAILER,2000,BLUE,1
HOLMWOOD,TRAILER,2001,BLUE,1
HOLMWOOD,TRAILER,2001,WHITE,1
HOLMWOOD,TRAILER,2002,BLACK,1
HOLMWOOD,TRAILER,2003,BLACK,1
HOLMWOOD,TRAILER,2004,BLUE,1
HOLMWOOD,TRAILER,2006,BLACK,1
HOLMWOOD,TRAILER,2006,GREY,2
HOLMWOOD,TRAILER,2007,RED,1
HOLMWOOD,TRAILER,2007,SILVER,1
HOLMWOOD,TRAILER,2010,WHITE,1
HOLMWOOD,TRAILER,2012,WHITE,1
HOLMWOOD,TRAILER,2013,SILVER,1
HOLMWOOD,TRAILER,2014,SILVER,1
HOMEMADE,AMUSEMENT TRAILER,1900,BLUE,1
HOMEMADE,AMUSEMENT TRAILER,1972,BLUE,1
HOMEMADE,AMUSEMENT TRAILER,1977,BLUE,1
HOMEMADE,AMUSEMENT TRAILER,1978,RED,2
HOMEMADE,AMUSEMENT TRAILER,1979,BLUE,1
HOMEMADE,AMUSEMENT TRAILER,1983,BLUE,1
HOMEMADE,AMUSEMENT TRAILER,1984,YELLOW,1
HOMEMADE,AMUSEMENT TRAILER,1985,WHITE,1
HOMEMADE,AMUSEMENT TRAILER,1988,BLUE,2
HOMEMADE,AMUSEMENT TRAILER,2017,WHITE,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1900,BLUE,9
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1900,BROWN,5
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1900,CREAM,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1900,GREEN,5
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1900,GREY,2
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1900,SILVER,3
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1900,WHITE,4
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1950,WHITE,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1958,GREEN,2
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1958,RED,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1959,BLUE,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1960,BROWN,2
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1960,GREEN,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1960,RED,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1960,WHITE,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1961,BLUE,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1962,GREEN,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1963,BEIGE,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1963,BROWN,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1963,WHITE,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1964,BROWN,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1964,WHITE,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1965,RED,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1966,BLUE,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1966,BROWN,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1966,WHITE,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1967,BROWN,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1968,BROWN,4
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1968,GREEN,2
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1968,WHITE,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1968,YELLOW,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1969,GREEN,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1969,GREY,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1969,RED,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1969,WHITE,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1970,BLACK,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1970,BLUE,2
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1970,BROWN,2
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1970,GREEN,2
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1970,SILVER,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1970,WHITE,6
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1971,BROWN,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1971,GREEN,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1972,BLUE,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1972,BROWN,3
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1972,ORANGE,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1972,SILVER,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1972,WHITE,3
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1973,BLACK,2
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1973,BROWN,4
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1973,FAWN,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1973,GREEN,2
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1973,SILVER,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1973,WHITE,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1974,BLUE,3
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1974,BROWN,2
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1974,CREAM,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1974,SILVER,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1974,WHITE,2
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1975,BLUE,5
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1975,BROWN,3
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1975,GREEN,3
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1975,WHITE,3
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1976,BLACK,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1976,BLUE,4
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1976,BROWN,5
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1976,GREEN,4
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1976,WHITE,2
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1976,YELLOW,1
HOMEMADE,ANIMAL TRANSPORTER TRAILER,1977,BLACK,1
